tree_id,node_id,is_leave,split_feature,threshold,children,correctPredictions,correctPredictionsClassesCounts,wrongPredictions
47,42,False,"K Potassium",0.61,"43;44",2,"0;1;1;1","1;0;1;1"
47,43,True,"","","",1,"1;1","1;0;1;1"
47,44,True,"","","",1,"0;1","0"
47,45,True,"","","",4,"0;4","0"
47,46,False,"Na Sodium",13.52,"47;48",2,"5;1;0;1","0"
47,47,True,"","","",1,"0;1","0"
47,48,True,"","","",1,"5;1","0"
47,49,False,"Na Sodium",13.41,"50;51",5,"1;1;5;1;0;3","1;0;1;1"
47,50,True,"","","",3,"0;3","0"
47,51,False,"Si Silicon",71.64,"52;53",2,"1;1;5;1","1;0;1;1"
47,52,True,"","","",1,"5;1","0"
47,53,True,"","","",1,"1;1","1;0;1;1"
47,54,False,"Ba Barium",0.40,"55;84",89,"2;11;3;25;0;42;1;4;5;2;4;5","12;0;1;2;2;1;4;1;1;0;3;2;0;1;3;0;1;4;2;1;5;0;2"
47,55,False,"Refractive Index",1.51,"56;59",62,"2;10;1;4;0;41;5;2;4;5","12;0;1;2;2;1;4;1;1;0;3;2;0;1;3;0;1;4;2;1;5;0;2"
47,56,False,"K Potassium",3.11,"57;58",3,"2;2;4;1","1;0;4;1"
47,57,True,"","","",1,"4;1","1;0;4;1"
47,58,True,"","","",2,"2;2","0"
47,59,False,"K Potassium",0.61,"60;77",59,"2;8;1;4;0;41;5;2;4;4","11;0;1;2;2;1;1;0;3;2;0;1;3;0;1;4;2;1;5;0;2"
47,60,False,"Ca Calcium",10.02,"61;76",31,"2;7;0;15;1;3;5;2;4;4","7;0;2;1;1;1;4;2;1;1;0;2;5;0;2"
47,61,False,"Mg Magnesium",3.51,"62;69",24,"0;15;1;3;5;2;4;4","5;1;0;2;0;1;1;5;0;2"
47,62,False,"Ca Calcium",8.80,"63;64",16,"0;10;5;2;4;4","3;1;0;1;5;0;2"
47,63,True,"","","",8,"0;8","3;1;0;1;5;0;2"
47,64,False,"K Potassium",0.26,"65;66",8,"0;2;5;2;4;4","0"
47,65,True,"","","",4,"4;4","0"
47,66,False,"Na Sodium",13.53,"67;68",4,"0;2;5;2","0"
47,67,True,"","","",2,"5;2","0"
47,68,True,"","","",2,"0;2","0"
47,69,False,"Na Sodium",12.88,"70;71",8,"0;5;1;3","2;1;0;1;0;1;1"
47,70,True,"","","",2,"1;2","0"
47,71,False,"Refractive Index",1.52,"72;75",6,"0;5;1;1","2;1;0;1;0;1;1"
47,72,False,"Ca Calcium",7.57,"73;74",2,"1;1;0;1","1;0;1;1"
47,73,True,"","","",1,"0;1","0"
47,74,True,"","","",1,"1;1","1;0;1;1"
47,75,True,"","","",4,"0;4","1;1;0;1"
47,76,True,"","","",7,"2;7","2;0;2;1;4;2;1"
47,77,False,"Si Silicon",73.56,"78;83",28,"2;1;1;1;0;26","4;0;1;1;1;0;1;2;0;1;3;0;1"
47,78,False,"Mg Magnesium",3.60,"79;80",27,"1;1;0;26","4;0;1;1;1;0;1;2;0;1;3;0;1"
47,79,True,"","","",23,"0;23","3;1;0;1;2;0;1;3;0;1"
47,80,False,"Al Aluminum",1.60,"81;82",4,"1;1;0;3","1;0;1;1"
47,81,True,"","","",3,"0;3","0"
47,82,True,"","","",1,"1;1","1;0;1;1"
47,83,True,"","","",1,"2;1","0"
47,84,False,"Ba Barium",1.94,"85;86",27,"2;1;3;25;0;1","0"
47,85,True,"","","",24,"3;24","0"
47,86,False,"Mg Magnesium",1.34,"87;90",3,"2;1;3;1;0;1","0"
47,87,False,"Si Silicon",71.33,"88;89",2,"3;1;0;1","0"
47,88,True,"","","",1,"0;1","0"
47,89,True,"","","",1,"3;1","0"
47,90,True,"","","",1,"2;1","0"
48,0,False,"Mg Magnesium",3.29,"1;18",171,"5;11;1;63;0;56;3;27;2;9;4;5","43;0;1;16;5;1;3;1;4;2;1;0;6;5;1;5;0;2;1;4;4;3;1;1;1;0;2;2;0;1;1;1;4;2;3;2;1;4;1"
48,1,False,"Al Aluminum",1.75,"2;11",59,"2;9;3;26;0;17;1;2;4;5","18;0;3;1;1;3;4;2;4;3;1;1;1;0;2;1;0;2;2;0;1;1;1;4;2;3;2;1;4;1"
48,2,False,"Fe Iron",0.04,"3;10",24,"0;15;1;2;2;2;4;5","16;1;0;2;2;0;1;1;1;4;2;0;1;3;4;2;4;1;1;0;2;3;2;1;4;1"
48,3,False,"Al Aluminum",0.98,"4;5",14,"1;2;2;2;4;5;0;5","13;0;1;3;4;2;2;1;1;4;2;4;1;1;0;2;3;2;1;4;1"
48,4,True,"","","",5,"0;5","2;4;0;2"
48,5,False,"Si Silicon",72.80,"6;7",9,"1;2;2;2;4;5","11;0;1;3;4;2;2;1;1;4;2;4;1;1;3;2;1;4;1"
48,6,True,"","","",5,"4;5","5;0;4;2;2;4;2;3;4;1"
48,7,False,"Na Sodium",12.23,"8;9",4,"1;2;2;2","6;0;1;3;2;1;1;4;1;1;3;2;1"
48,8,True,"","","",2,"2;2","1;3;2;1"
48,9,True,"","","",2,"1;2","5;0;1;3;2;1;1;4;1;1"
48,10,True,"","","",10,"0;10","3;1;0;2;2;0;1"
48,11,False,"Na Sodium",13.48,"12;15",35,"2;7;3;26;0;2","2;0;3;1;4;3;1"
48,12,False,"Na Sodium",11.73,"13;14",8,"2;6;0;2","0"
48,13,True,"","","",2,"0;2","0"
48,14,True,"","","",6,"2;6","0"
48,15,False,"Al Aluminum",3.12,"16;17",27,"2;1;3;26","2;0;3;1;4;3;1"
48,16,True,"","","",26,"3;26","2;0;3;1;4;3;1"
48,17,True,"","","",1,"2;1","0"
48,18,False,"Refractive Index",1.52,"19;32",112,"5;11;1;61;0;39;3;1","25;0;1;13;5;1;1;0;4;5;1;5;0;2;1;4"
48,19,False,"Ca Calcium",8.30,"20;27",39,"1;4;5;7;0;28","10;5;1;1;1;5;1;0;1;0;5;1;1;6"
48,20,False,"Refractive Index",1.52,"21;22",30,"0;27;1;3","7;1;0;1;0;1;6"
48,21,True,"","","",2,"1;2","5;0;1;5"
48,22,False,"Mg Magnesium",3.54,"23;24",28,"0;27;1;1","2;1;0;1;0;1;1"
48,23,True,"","","",16,"0;16","0"
48,24,False,"Ca Calcium",7.87,"25;26",12,"0;11;1;1","2;1;0;1;0;1;1"
48,25,True,"","","",1,"1;1","1;0;1;1"
48,26,True,"","","",11,"0;11","1;1;0;1"
48,27,False,"K Potassium",0.29,"28;29",9,"1;1;5;7;0;1","3;5;1;1;1;5;1;0;5;1"
48,28,True,"","","",1,"0;1","0"
48,29,False,"Fe Iron",0.16,"30;31",8,"1;1;5;7","3;5;1;1;1;5;1;0;5;1"
48,30,True,"","","",7,"5;7","2;1;5;1;0;5;1"
48,31,True,"","","",1,"1;1","1;5;1;1"
48,32,False,"Al Aluminum",1.48,"33;56",73,"5;4;1;57;0;11;3;1","15;0;1;7;1;0;3;5;0;2;1;3"
48,33,False,"Mg Magnesium",3.86,"34;55",68,"0;11;5;1;1;55;3;1","13;1;0;3;5;0;2;1;3;0;1;5"
48,34,False,"Fe Iron",0.33,"35;54",62,"0;5;5;1;1;55;3;1","11;5;0;1;1;3;0;1;5;1;0;2"
48,35,False,"Na Sodium",12.93,"36;37",61,"5;1;1;55;0;4;3;1","10;0;1;5;5;1;3;1;0;2"
48,36,True,"","","",19,"1;19","1;0;1;1"
48,37,False,"Na Sodium",13.04,"38;39",42,"5;1;1;36;0;4;3;1","9;0;1;4;5;1;3;1;0;2"
48,38,True,"","","",2,"0;2","2;1;0;2"
48,39,False,"Fe Iron",0.20,"40;53",40,"5;1;1;36;0;2;3;1","7;0;1;4;5;1;3"
48,40,False,"Mg Magnesium",3.46,"41;46",39,"1;36;0;2;3;1","7;0;1;4;5;1;3"
48,41,False,"Al Aluminum",1.35,"42;45",6,"0;1;3;1;1;4","0"
48,42,False,"Refractive Index",1.52,"43;44",5,"3;1;1;4","0"
48,43,True,"","","",4,"1;4","0"
48,44,True,"","","",1,"3;1","0"
48,45,True,"","","",1,"0;1","0"
48,46,False,"K Potassium",0.53,"47;48",33,"1;32;0;1","7;0;1;4;5;1;3"
48,47,True,"","","",22,"1;22","4;0;1;1;5;1;3"
48,48,False,"Na Sodium",13.20,"49;52",11,"1;10;0;1","3;0;1;3"
48,49,False,"Refractive Index",1.52,"50;51",3,"0;1;1;2","1;0;1;1"
48,50,True,"","","",2,"1;2","1;0;1;1"
48,51,True,"","","",1,"0;1","0"
48,52,True,"","","",8,"1;8","2;0;1;2"
48,53,True,"","","",1,"5;1","0"
48,54,True,"","","",1,"0;1","1;5;0;1"
48,55,True,"","","",6,"0;6","2;1;0;1;5;0;1"
48,56,False,"Ca Calcium",8.62,"57;58",5,"5;3;1;2","2;0;1;2"
48,57,True,"","","",2,"1;2","2;0;1;2"
48,58,True,"","","",3,"5;3","0"
49,0,False,"K Potassium",0.05,"1;8",172,"3;25;0;64;2;8;5;5;1;61;4;9","42;0;3;1;1;4;5;3;2;1;4;3;2;3;1;0;4;5;0;7;1;5;1;0;7;3;1;5;1;3;2;3;4;1"
49,1,False,"Refractive Index",1.52,"2;5",30,"4;9;1;3;3;18","5;0;4;3;3;4;1;5;1;1"
49,2,False,"Al Aluminum",1.67,"3;4",20,"3;18;4;2","0"
49,3,True,"","","",2,"4;2","0"
49,4,True,"","","",18,"3;18","0"
49,5,False,"Si Silicon",72.19,"6;7",10,"4;7;1;3","5;0;4;3;3;4;1;5;1;1"
49,6,True,"","","",3,"1;3","1;5;1;1"
49,7,True,"","","",7,"4;7","4;0;4;3;3;4;1"
49,8,False,"K Potassium",0.74,"9;68",142,"3;7;0;64;2;8;5;5;1;58","37;0;3;1;1;4;5;3;2;1;2;3;1;0;4;5;0;7;1;4;1;0;7;3;1;5;1;3;2;3"
49,9,False,"Ca Calcium",8.46,"10;27",132,"0;63;5;5;1;58;3;2;2;4","35;5;0;7;1;4;1;0;7;3;1;5;1;0;1;4;5;3;2;1;2;0;4;3;2;3"
49,10,False,"Al Aluminum",1.42,"11;24",62,"0;43;1;17;5;2","9;1;0;3;5;1;5;0;1;1;1;0;1;2;5;1"
49,11,False,"Ca Calcium",8.37,"12;21",29,"0;11;1;16;5;2","4;0;1;1;5;1;5;1;1;1;5;1"
49,12,False,"Refractive Index",1.52,"13;18",18,"0;7;1;9;5;2","2;1;5;1;0;5;1"
49,13,False,"Mg Magnesium",3.54,"14;17",4,"0;1;5;2;1;1","2;1;5;1;0;5;1"
49,14,False,"Al Aluminum",1.17,"15;16",3,"5;2;1;1","2;1;5;1;0;5;1"
49,15,True,"","","",1,"1;1","0"
49,16,True,"","","",2,"5;2","2;1;5;1;0;5;1"
49,17,True,"","","",1,"0;1","0"
49,18,False,"Mg Magnesium",3.79,"19;20",14,"0;6;1;8","0"
49,19,True,"","","",8,"1;8","0"
49,20,True,"","","",6,"0;6","0"
49,21,False,"Mg Magnesium",3.66,"22;23",11,"0;4;1;7","2;0;1;1;5;1;1"
49,22,True,"","","",7,"1;7","2;0;1;1;5;1;1"
49,23,True,"","","",4,"0;4","0"
49,24,False,"Refractive Index",1.52,"25;26",33,"0;32;1;1","5;1;0;3;5;0;1;0;1;1"
49,25,True,"","","",1,"1;1","1;0;1;1"
49,26,True,"","","",32,"0;32","4;1;0;3;5;0;1"
49,27,False,"Mg Magnesium",2.54,"28;35",70,"0;20;5;3;1;41;3;2;2;4","26;5;0;6;1;3;1;0;4;3;1;0;1;2;5;2;2;1;2;0;4;3;2;3"
49,28,False,"Na Sodium",14.88,"29;34",13,"3;1;0;8;2;4","8;2;0;4;0;2;1;3;2;3"
49,29,False,"Mg Magnesium",0.50,"30;33",12,"0;8;2;4","8;2;0;4;0;2;1;3;2;3"
49,30,False,"Fe Iron",0.05,"31;32",8,"0;4;2;4","5;2;0;1;0;2;1;3;2;3"
49,31,True,"","","",4,"2;4","4;0;2;1;3;2;3"
49,32,True,"","","",4,"0;4","1;2;0;1"
49,33,True,"","","",4,"0;4","3;2;0;3"
49,34,True,"","","",1,"3;1","0"
49,35,False,"Na Sodium",12.36,"36;37",57,"0;12;5;3;1;41;3;1","18;5;0;6;1;3;1;0;4;3;1;0;1;2;5;2"
49,36,True,"","","",1,"5;1","2;0;5;2"
49,37,False,"Mg Magnesium",3.35,"38;49",56,"0;12;5;2;1;41;3;1","16;5;0;6;1;3;1;0;4;3;1;0;1;2"
49,38,False,"Mg Magnesium",3.33,"39;46",12,"5;1;3;1;0;6;1;4","3;1;3;1;0;1;0;1;1"
49,39,False,"Si Silicon",72.88,"40;43",10,"0;6;1;4","2;1;0;1;0;1;1"
49,40,False,"Na Sodium",13.62,"41;42",5,"0;2;1;3","0"
49,41,True,"","","",3,"1;3","0"
49,42,True,"","","",2,"0;2","0"
49,43,False,"K Potassium",0.54,"44;45",5,"0;4;1;1","2;1;0;1;0;1;1"
49,44,True,"","","",1,"1;1","1;0;1;1"
49,45,True,"","","",4,"0;4","1;1;0;1"
49,46,False,"Ca Calcium",8.91,"47;48",2,"5;1;3;1","1;1;3;1"
49,47,True,"","","",1,"3;1","1;1;3;1"
49,48,True,"","","",1,"5;1","0"
49,49,False,"Fe Iron",0.33,"50;67",44,"0;6;5;1;1;37","13;5;0;6;1;3;1;0;3;0;1;1"
49,50,False,"Fe Iron",0.23,"51;64",43,"5;1;1;37;0;5","12;1;0;3;5;0;5;1;3;0;1;1"
49,51,False,"Refractive Index",1.52,"52;53",41,"0;5;1;36","12;1;0;3;5;0;5;1;3;0;1;1"
49,52,True,"","","",1,"0;1","4;1;0;1;5;0;3"
49,53,False,"Fe Iron",0.11,"54;59",40,"0;4;1;36","8;1;0;2;5;0;2;1;3;0;1;1"
49,54,False,"Al Aluminum",1.40,"55;56",31,"0;1;1;30","6;5;0;2;1;3;0;1;1"
49,55,True,"","","",29,"1;29","4;0;1;1;5;1;3"
49,56,False,"Ca Calcium",8.57,"57;58",2,"0;1;1;1","2;5;0;2"
49,57,True,"","","",1,"1;1","0"
49,58,True,"","","",1,"0;1","2;5;0;2"
49,59,False,"Mg Magnesium",3.60,"60;61",9,"0;3;1;6","2;1;0;2"
49,60,True,"","","",5,"1;5","0"
49,61,False,"Si Silicon",72.01,"62;63",4,"0;3;1;1","2;1;0;2"
49,62,True,"","","",1,"1;1","0"
49,63,True,"","","",3,"0;3","2;1;0;2"
49,64,False,"Ba Barium",0.08,"65;66",2,"5;1;1;1","0"
49,65,True,"","","",1,"1;1","0"
49,66,True,"","","",1,"5;1","0"
49,67,True,"","","",1,"0;1","1;5;0;1"
49,68,False,"Mg Magnesium",1.91,"69;76",10,"3;5;0;1;2;4","2;0;3;1;2;3;1"
49,69,False,"Ca Calcium",6.70,"70;71",7,"0;1;2;4;3;2","0"
49,70,True,"","","",1,"3;1","0"
49,71,False,"Ca Calcium",11.47,"72;75",6,"0;1;2;4;3;1","0"
49,72,False,"Al Aluminum",1.68,"73;74",5,"2;4;3;1","0"
49,73,True,"","","",1,"3;1","0"
49,74,True,"","","",4,"2;4","0"
49,75,True,"","","",1,"0;1","0"
49,76,True,"","","",3,"3;3","2;0;3;1;2;3;1"
50,0,False,"Na Sodium",14.22,"1;58",181,"3;22;0;66;1;63;4;7;5;15;2;8","33;0;3;1;1;4;5;2;2;3;4;5;1;0;1;5;1;1;0;1;3;1;1;5;5;2;1;1;5;3;0;4;2;0;5"
50,1,False,"Refractive Index",1.52,"2;21",151,"1;61;5;14;0;64;4;3;2;8;3;1","31;5;1;1;0;1;3;1;1;5;5;2;1;1;5;3;0;4;0;1;4;5;2;2;3;2;0;5;4;0;1"
50,2,False,"Ca Calcium",8.30,"3;12",51,"0;34;1;5;5;7;2;4;3;1","11;5;0;1;0;5;1;2;2;3;5;5;2;1;1;0;1"
50,3,False,"Mg Magnesium",3.26,"4;7",39,"0;32;1;3;3;1;2;3","1;1;0;1"
50,4,False,"Si Silicon",71.35,"5;6",4,"3;1;2;3","0"
50,5,True,"","","",3,"2;3","0"
50,6,True,"","","",1,"3;1","0"
50,7,False,"Fe Iron",0.16,"8;9",35,"0;32;1;3","1;1;0;1"
50,8,True,"","","",29,"0;29","1;1;0;1"
50,9,False,"Refractive Index",1.52,"10;11",6,"0;3;1;3","0"
50,10,True,"","","",3,"1;3","0"
50,11,True,"","","",3,"0;3","0"
50,12,False,"Si Silicon",72.72,"13;14",12,"0;2;1;2;5;7;2;1","10;5;0;1;0;5;1;2;2;3;5;5;2;1"
50,13,True,"","","",6,"5;6","1;3;5;1"
50,14,False,"Mg Magnesium",3.41,"15;18",6,"0;2;1;2;5;1;2;1","9;5;0;1;0;5;1;2;2;3;5;4;2;1"
50,15,False,"Na Sodium",12.95,"16;17",2,"5;1;2;1","8;0;5;1;2;2;3;5;4;2;1"
50,16,True,"","","",1,"2;1","3;0;2;2;3;2;1"
50,17,True,"","","",1,"5;1","5;0;5;1;3;5;4"
50,18,False,"Al Aluminum",1.24,"19;20",4,"0;2;1;2","1;5;0;1"
50,19,True,"","","",2,"1;2","0"
50,20,True,"","","",2,"0;2","1;5;0;1"
50,21,False,"Mg Magnesium",3.24,"22;35",100,"1;56;5;7;0;30;4;3;2;4","20;5;1;1;3;1;1;1;5;3;0;3;0;1;4;5;1;2;1;2;0;5;4;0;1"
50,22,False,"Mg Magnesium",1.48,"23;24",26,"0;16;4;3;2;4;1;3","8;0;2;1;1;0;1;2;0;5;4;0;1"
50,23,True,"","","",10,"0;10","6;2;0;5;4;0;1"
50,24,False,"Na Sodium",13.78,"25;32",16,"0;6;4;3;2;4;1;3","2;0;2;1;1;0;1"
50,25,False,"Refractive Index",1.52,"26;29",11,"2;4;0;4;1;3","2;0;2;1;1;0;1"
50,26,False,"Na Sodium",13.05,"27;28",6,"1;3;0;3","1;1;0;1"
50,27,True,"","","",3,"0;3","1;1;0;1"
50,28,True,"","","",3,"1;3","0"
50,29,False,"Al Aluminum",1.49,"30;31",5,"2;4;0;1","1;0;2;1"
50,30,True,"","","",1,"0;1","0"
50,31,True,"","","",4,"2;4","1;0;2;1"
50,32,False,"Ca Calcium",10.71,"33;34",5,"0;2;4;3","0"
50,33,True,"","","",3,"4;3","0"
50,34,True,"","","",2,"0;2","0"
50,35,False,"Refractive Index",1.52,"36;41",74,"1;53;5;7;0;14","12;5;1;1;3;1;1;1;5;3;0;2;0;1;4;5;1"
50,36,False,"Si Silicon",72.29,"37;38",36,"5;4;1;32","4;1;5;1;0;1;2;5;1"
50,37,True,"","","",2,"5;2","1;0;5;1"
50,38,False,"Na Sodium",13.56,"39;40",34,"5;2;1;32","3;1;5;1;0;1;2"
50,39,True,"","","",32,"1;32","2;0;1;2"
50,40,True,"","","",2,"5;2","1;1;5;1"
50,41,False,"Ca Calcium",8.72,"42;47",38,"1;21;5;3;0;14","8;5;1;1;3;1;1;1;5;2;0;2;0;1;2"
50,42,False,"Ca Calcium",8.31,"43;46",13,"0;12;1;1","4;1;0;2;0;1;2"
50,43,False,"K Potassium",0.54,"44;45",3,"1;1;0;2","2;0;1;2"
50,44,True,"","","",2,"0;2","0"
50,45,True,"","","",1,"1;1","2;0;1;2"
50,46,True,"","","",10,"0;10","2;1;0;2"
50,47,False,"Refractive Index",1.52,"48;51",25,"1;20;5;3;0;2","4;5;1;1;3;1;1;1;5;2"
50,48,False,"Na Sodium",13.18,"49;50",3,"5;1;0;2","1;1;5;1"
50,49,True,"","","",2,"0;2","0"
50,50,True,"","","",1,"5;1","1;1;5;1"
50,51,False,"Si Silicon",71.47,"52;53",22,"1;20;5;2","3;5;1;1;3;1;1;1;5;1"
50,52,True,"","","",1,"5;1","1;1;5;1"
50,53,False,"Al Aluminum",0.64,"54;57",21,"1;20;5;1","2;5;1;1;3;1;1"
50,54,False,"Refractive Index",1.52,"55;56",4,"1;3;5;1","0"
50,55,True,"","","",1,"5;1","0"
50,56,True,"","","",3,"1;3","0"
50,57,True,"","","",17,"1;17","2;5;1;1;3;1;1"
50,58,False,"Al Aluminum",1.77,"59;68",30,"3;21;0;2;1;2;4;4;5;1","2;0;3;1;4;5;1"
50,59,False,"K Potassium",0.01,"60;63",10,"0;2;3;1;1;2;4;4;5;1","1;4;5;1"
50,60,False,"Si Silicon",72.49,"61;62",5,"4;4;5;1","1;4;5;1"
50,61,True,"","","",1,"5;1","1;4;5;1"
50,62,True,"","","",4,"4;4","0"
50,63,False,"Fe Iron",0.04,"64;67",5,"0;2;3;1;1;2","0"
50,64,False,"Refractive Index",1.52,"65;66",3,"3;1;1;2","0"
50,65,True,"","","",2,"1;2","0"
50,66,True,"","","",1,"3;1","0"
50,67,True,"","","",2,"0;2","0"
50,68,True,"","","",20,"3;20","1;0;3;1"
51,0,False,"Ba Barium",0.40,"1;72",180,"3;27;2;8;0;68;1;59;5;12;4;6","34;1;3;1;0;5;5;5;0;2;2;1;3;5;2;4;1;3;2;1;5;1;2;0;4;5;1;5;0;2;1;3;4;5;1;0;2"
51,1,False,"Fe Iron",0.11,"2;57",154,"0;68;1;59;5;12;4;6;2;7;3;2","31;1;0;5;5;5;2;0;4;5;1;0;1;3;5;2;2;1;4;1;5;0;2;1;3;3;5;1;4;5;1;0;2"
51,2,False,"Al Aluminum",1.42,"3;42",118,"5;10;4;6;2;7;1;48;0;45;3;2","22;2;5;1;0;2;3;5;1;0;2;1;1;2;4;1;5;1;1;0;1;5;5;5;0;1;1;3;4;5;1;0;2"
51,3,False,"Mg Magnesium",1.91,"4;9",73,"1;46;5;8;3;2;0;16;2;1","13;1;5;5;0;5;1;1;1;5;1;3;4;5;1;0;2"
51,4,False,"Al Aluminum",1.38,"5;8",9,"2;1;3;1;0;7","2;4;0;2"
51,5,False,"K Potassium",1.52,"6;7",8,"3;1;0;7","2;4;0;2"
51,6,True,"","","",7,"0;7","2;4;0;2"
51,7,True,"","","",1,"3;1","0"
51,8,True,"","","",1,"2;1","0"
51,9,False,"Ca Calcium",8.53,"10;21",64,"1;46;5;8;3;1;0;9","11;1;5;5;0;5;1;1;1;5;1;3;4;5;1"
51,10,False,"Mg Magnesium",3.75,"11;20",26,"0;8;1;16;5;2","1;5;1;1"
51,11,False,"K Potassium",0.64,"12;19",20,"0;2;1;16;5;2","1;5;1;1"
51,12,False,"Refractive Index",1.52,"13;14",19,"1;16;0;1;5;2","1;5;1;1"
51,13,True,"","","",2,"5;2","0"
51,14,False,"Al Aluminum",1.16,"15;18",17,"1;16;0;1","1;5;1;1"
51,15,False,"Ca Calcium",8.48,"16;17",4,"0;1;1;3","0"
51,16,True,"","","",3,"1;3","0"
51,17,True,"","","",1,"0;1","0"
51,18,True,"","","",13,"1;13","1;5;1;1"
51,19,True,"","","",1,"0;1","0"
51,20,True,"","","",6,"0;6","0"
51,21,False,"K Potassium",0.53,"22;31",38,"1;30;5;6;3;1;0;1","10;1;5;5;0;5;1;1;1;5;1;2;4;5;1"
51,22,False,"Ca Calcium",8.82,"23;24",19,"0;1;1;14;5;4","7;0;1;1;5;1;2;4;5;1;1;5;3"
51,23,True,"","","",3,"5;3","3;1;5;3"
51,24,False,"K Potassium",0.01,"25;28",16,"0;1;1;14;5;1","4;0;1;1;5;1;2;4;5;1"
51,25,False,"Refractive Index",1.52,"26;27",2,"1;1;5;1","1;4;5;1"
51,26,True,"","","",1,"5;1","1;4;5;1"
51,27,True,"","","",1,"1;1","0"
51,28,False,"Ca Calcium",10.83,"29;30",14,"0;1;1;13","3;0;1;1;5;1;2"
51,29,True,"","","",13,"1;13","3;0;1;1;5;1;2"
51,30,True,"","","",1,"0;1","0"
51,31,False,"Ca Calcium",8.54,"32;33",19,"1;16;5;2;3;1","3;1;5;2;0;5;1"
51,32,True,"","","",1,"5;1","1;1;5;1"
51,33,False,"Mg Magnesium",3.56,"34;39",18,"1;16;5;1;3;1","2;1;5;1;0;5;1"
51,34,False,"Mg Magnesium",3.34,"35;38",14,"1;13;3;1","0"
51,35,False,"Mg Magnesium",3.33,"36;37",4,"3;1;1;3","0"
51,36,True,"","","",3,"1;3","0"
51,37,True,"","","",1,"3;1","0"
51,38,True,"","","",10,"1;10","0"
51,39,False,"Si Silicon",72.81,"40;41",4,"1;3;5;1","2;1;5;1;0;5;1"
51,40,True,"","","",1,"5;1","2;1;5;1;0;5;1"
51,41,True,"","","",3,"1;3","0"
51,42,False,"Ca Calcium",8.80,"43;52",45,"5;2;4;6;2;6;1;2;0;29","9;2;5;1;0;2;3;5;1;0;2;1;1;1;4;1;1;0;1;5;0;1"
51,43,False,"Al Aluminum",1.53,"44;45",32,"1;2;4;1;0;29","6;0;1;1;4;1;2;0;2;1;0;1;5;0;1"
51,44,True,"","","",14,"0;14","2;1;0;1;5;0;1"
51,45,False,"Na Sodium",13.48,"46;49",18,"1;2;4;1;0;15","4;0;1;1;4;1;2;0;2"
51,46,False,"Refractive Index",1.52,"47;48",16,"1;1;0;15","2;2;0;2"
51,47,True,"","","",15,"0;15","2;2;0;2"
51,48,True,"","","",1,"1;1","0"
51,49,False,"Ca Calcium",7.69,"50;51",2,"1;1;4;1","2;0;1;1;4;1"
51,50,True,"","","",1,"4;1","1;0;4;1"
51,51,True,"","","",1,"1;1","1;0;1;1"
51,52,False,"Na Sodium",13.30,"53;54",13,"5;2;4;5;2;6","3;2;5;1;3;5;1;0;2;1"
51,53,True,"","","",6,"2;6","1;0;2;1"
51,54,False,"K Potassium",0.28,"55;56",7,"5;2;4;5","2;2;5;1;3;5;1"
51,55,True,"","","",5,"4;5","0"
51,56,True,"","","",2,"5;2","2;2;5;1;3;5;1"
51,57,False,"K Potassium",0.29,"58;63",36,"0;23;1;11;5;2","9;1;0;4;2;0;2;0;1;1;5;1;5;0;1"
51,58,False,"K Potassium",0.14,"59;60",7,"1;3;5;2;0;2","3;0;5;1;1;0;1;2;0;1"
51,59,True,"","","",2,"0;2","2;1;0;1;2;0;1"
51,60,False,"Ca Calcium",9.48,"61;62",5,"1;3;5;2","1;0;5;1"
51,61,True,"","","",2,"5;2","1;0;5;1"
51,62,True,"","","",3,"1;3","0"
51,63,False,"Refractive Index",1.52,"64;71",29,"0;21;1;8","6;1;0;3;2;0;1;0;1;1;5;0;1"
51,64,False,"Refractive Index",1.52,"65;70",14,"1;8;0;6","4;0;1;1;1;0;2;5;0;1"
51,65,False,"Si Silicon",73.10,"66;67",8,"0;6;1;2","3;1;0;2;5;0;1"
51,66,True,"","","",5,"0;5","3;1;0;2;5;0;1"
51,67,False,"Refractive Index",1.52,"68;69",3,"0;1;1;2","0"
51,68,True,"","","",2,"1;2","0"
51,69,True,"","","",1,"0;1","0"
51,70,True,"","","",6,"1;6","1;0;1;1"
51,71,True,"","","",15,"0;15","2;1;0;1;2;0;1"
51,72,False,"Si Silicon",70.57,"73;74",26,"3;25;2;1","3;1;3;1;0;2;1;3;2;1"
51,73,True,"","","",1,"2;1","2;0;2;1;3;2;1"
51,74,True,"","","",25,"3;25","1;1;3;1"
52,0,False,"Na Sodium",14.22,"1;78",187,"4;5;3;27;0;69;1;63;5;12;2;11","27;0;3;2;5;2;1;3;4;3;2;1;1;2;1;1;0;4;4;1;5;1;3;1;5;1;3;0;2;3;0;1;1;1;2;3;2"
52,1,False,"Al Aluminum",1.41,"2;45",162,"5;12;0;68;4;3;3;6;2;11;1;62","20;0;5;2;1;3;4;2;1;1;0;3;4;1;5;1;3;1;3;0;1;1;1;5;0;2;1;2;2;3;2"
52,2,False,"Ca Calcium",10.42,"3;42",97,"2;1;0;27;1;58;5;9;4;1;3;1","11;0;1;2;5;1;5;1;2;0;1;3;1;1;1;4;1;5;1;0;1;3;1"
52,3,False,"Si Silicon",72.92,"4;37",87,"1;58;0;18;5;9;4;1;3;1","11;0;1;2;5;1;5;1;2;0;1;3;1;1;1;4;1;5;1;0;1;3;1"
